Annotation,oh_label,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
racism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
racism,1,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
racism,1,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
none,0,,,,,
sexism,1,,,,,
